order_id,order_date,customer_id,customer_name,email,city,state,product_id,product_name,category,price,quantity,payment_method,order_status
1204,2025-12-05,C335,Bobby Salazar,victoriahickman@example.net,Richardchester,Virginia,P101,iPhone 15,Electronics,80000,3,Credit Card,Cancelled
2924,2025-10-22,C105,David Benson,douglas16@example.com,East Monicafort,New Jersey,P106,Office Chair,Furniture,7000,1,Net Banking,Returned
1184,2025-05-28,C494,Timothy Lee,klee@example.net,Donaldmouth,New Mexico,P101,iPhone 15,Electronics,80000,5,COD,Cancelled
2222,2025-04-02,C191,Daniel Walsh,jenkinschristy@example.com,Garciaview,Tennessee,P105,Dining Table,Furniture,20000,3,Net Banking,Returned
1931,2026-02-07,C451,Aaron Holmes,victoria58@example.com,Bakerland,Washington,P102,Samsung TV,Electronics,60000,1,Credit Card,Returned
1528,2025-10-12,C306,Jessica Price,ryan67@example.net,South Ashleyside,Minnesota,P104,Levi's Jeans,Fashion,3000,5,Net Banking,Delivered
2176,2025-08-19,C303,Monica Williams,hjenkins@example.com,Grahamberg,Indiana,P102,Samsung TV,Electronics,60000,2,Credit Card,Delivered
2941,2025-04-14,C308,Kenneth Burns,martinkelly@example.org,West Jessica,Michigan,P101,iPhone 15,Electronics,80000,2,Debit Card,Returned
2477,2026-02-20,C364,Jared Warren,timothyrobbins@example.org,Millschester,Virginia,P103,Nike Shoes,Fashion,5000,4,UPI,Returned
1088,2026-01-17,C337,Benjamin Davis,jennifer26@example.com,Rangelside,Massachusetts,P103,Nike Shoes,Fashion,5000,2,Debit Card,Delivered
2717,2025-05-15,C458,Kristie Watts,oneilljames@example.net,Walterborough,Idaho,P101,iPhone 15,Electronics,80000,5,Credit Card,Delivered
2621,2025-08-24,C429,Donald Reyes,nicole92@example.org,Patrickside,Washington,P103,Nike Shoes,Fashion,5000,1,COD,Cancelled
1327,2026-01-16,C273,Jessica Moore,justinhoffman@example.com,Anthonyview,Utah,P102,Samsung TV,Electronics,60000,5,UPI,Cancelled
1788,2025-07-10,C366,Robert Jones,gary98@example.net,East Stephanie,New Hampshire,P103,Nike Shoes,Fashion,5000,1,Credit Card,Delivered
2654,2025-04-13,C411,Julian Snyder,fmelton@example.com,North Adam,Rhode Island,P104,Levi's Jeans,Fashion,3000,2,COD,Delivered
1229,2026-01-01,C283,Rhonda Gray,natasha41@example.com,West Michael,West Virginia,P104,Levi's Jeans,Fashion,3000,3,COD,Delivered
2919,2025-03-06,C486,Christopher Weeks,barryleslie@example.org,North Rebecca,Arizona,P105,Dining Table,Furniture,20000,2,UPI,Returned
2470,2025-11-26,C386,David Hudson,eugene19@example.org,New Noahtown,South Dakota,P101,iPhone 15,Electronics,80000,4,UPI,Delivered
2472,2025-08-26,C223,Tracey Gray,briananderson@example.net,Brandonmouth,Virginia,P101,iPhone 15,Electronics,80000,4,Credit Card,Cancelled
2705,2025-02-28,C189,Amy Woods,michellelarsen@example.net,New John,Montana,P101,iPhone 15,Electronics,80000,2,Credit Card,Cancelled
2267,2025-11-04,C143,Amanda Ray,jimmy10@example.org,East Debrabury,Minnesota,P106,Office Chair,Furniture,7000,5,Net Banking,Delivered
1605,2026-02-11,C177,Matthew Griffin,justingardner@example.com,East Jamesmouth,Florida,P103,Nike Shoes,Fashion,5000,2,COD,Delivered
2430,2025-11-12,C147,Sara Lee,cstone@example.com,Wongburgh,Florida,P103,Nike Shoes,Fashion,5000,5,COD,Returned
2762,2025-06-15,C389,Deborah Osborne,andrew68@example.com,West Tyrone,Rhode Island,P102,Samsung TV,Electronics,60000,5,UPI,Returned
1948,2025-06-29,C458,Melissa Prince,dylangarcia@example.com,Lake Lisa,Wisconsin,P101,iPhone 15,Electronics,80000,5,Debit Card,Delivered
1693,2025-07-11,C189,Kara Garrett,bethgarcia@example.com,Timothychester,Georgia,P103,Nike Shoes,Fashion,5000,3,UPI,Returned
2636,2025-12-09,C111,Melanie Lopez,brandonbrown@example.com,North Marvin,Indiana,P101,iPhone 15,Electronics,80000,3,COD,Cancelled
2395,2025-08-13,C406,Shane Brady,raymondsmith@example.com,Karenhaven,New Mexico,P103,Nike Shoes,Fashion,5000,5,Debit Card,Cancelled
1301,2025-03-22,C464,Suzanne Goodman,parsonschristopher@example.com,Jimenezbury,Minnesota,P106,Office Chair,Furniture,7000,5,UPI,Returned
2110,2025-05-20,C207,Michael Jackson,andersonjoseph@example.com,Christophertown,Alaska,P103,Nike Shoes,Fashion,5000,5,Debit Card,Returned
1127,2026-02-08,C185,Kenneth Davis,mark53@example.org,Woodville,Iowa,P104,Levi's Jeans,Fashion,3000,4,UPI,Delivered
1887,2025-09-16,C158,Sara Romero,rwilson@example.com,Zacharystad,New Hampshire,P104,Levi's Jeans,Fashion,3000,2,Net Banking,Delivered
2104,2026-02-02,C303,Christopher Romero,xjohnson@example.com,South Kimberly,New Hampshire,P103,Nike Shoes,Fashion,5000,3,Net Banking,Returned
2234,2025-03-02,C137,Jessica Hahn,castroamanda@example.com,Jennifershire,Nevada,P106,Office Chair,Furniture,7000,1,Debit Card,Returned
1551,2025-12-20,C249,John Casey,matthewslaura@example.org,North Kyleborough,Florida,P104,Levi's Jeans,Fashion,3000,4,Net Banking,Delivered
2108,2025-03-08,C115,Cathy Chavez,xbrown@example.net,Smithberg,Alaska,P106,Office Chair,Furniture,7000,1,Credit Card,Returned
2769,2026-01-29,C168,Christopher Lawson,ipaul@example.net,Lewisside,Virginia,P106,Office Chair,Furniture,7000,1,UPI,Returned
1736,2025-05-26,C319,Edward Butler,stephanie11@example.net,Bankston,Minnesota,P103,Nike Shoes,Fashion,5000,2,Debit Card,Returned
1221,2026-02-14,C367,Jason Pitts,debraroth@example.org,Shannonbury,Kansas,P106,Office Chair,Furniture,7000,3,COD,Cancelled
1162,2025-10-04,C230,Tara Johnson,kathrynorr@example.net,Christophertown,New Mexico,P104,Levi's Jeans,Fashion,3000,1,Net Banking,Cancelled
1412,2025-12-21,C311,Jose Morales,wilsonmegan@example.net,East Stephanie,Louisiana,P102,Samsung TV,Electronics,60000,2,UPI,Cancelled
2572,2025-12-30,C275,Jose Baker,fhensley@example.net,Lake Catherine,Michigan,P102,Samsung TV,Electronics,60000,3,COD,Returned
2675,2025-12-04,C195,Jasmine Perry,tammycook@example.com,New Cheyenneshire,West Virginia,P103,Nike Shoes,Fashion,5000,3,UPI,Cancelled
2624,2026-02-25,C116,Brittany Knox,oprice@example.org,Crystalland,Texas,P101,iPhone 15,Electronics,80000,5,Net Banking,Delivered
2133,2025-05-17,C183,Marie Garner,sarah40@example.net,Derekside,New York,P104,Levi's Jeans,Fashion,3000,3,UPI,Delivered
2433,2025-07-28,C337,Mr. Tony Walker,robertsdana@example.net,New Theodoreville,Mississippi,P103,Nike Shoes,Fashion,5000,2,Credit Card,Returned
2021,2025-04-09,C458,Christopher Nicholson,linda23@example.net,New Christineland,Ohio,P106,Office Chair,Furniture,7000,1,UPI,Returned
1050,2026-02-05,C143,Scott Wyatt,josephcowan@example.net,Port Andrewborough,Rhode Island,P101,iPhone 15,Electronics,80000,2,UPI,Delivered
1987,2025-04-06,C144,Brandon Schmidt,daniel10@example.net,North Josephchester,Kentucky,P102,Samsung TV,Electronics,60000,5,COD,Returned
2498,2025-05-26,C169,Phillip Gonzalez,kimberlyholmes@example.com,North Danielside,Virginia,P102,Samsung TV,Electronics,60000,2,UPI,Returned
2729,2025-09-30,C280,Javier Howard,tammypatterson@example.com,Rogersshire,New Mexico,P103,Nike Shoes,Fashion,5000,2,Net Banking,Cancelled
2722,2026-02-01,C427,Sue Reese,ihall@example.com,West Adrianmouth,Oklahoma,P106,Office Chair,Furniture,7000,2,UPI,Returned
2558,2025-12-27,C361,Robert Hicks,uwoods@example.org,Lake Tony,Pennsylvania,P105,Dining Table,Furniture,20000,4,Debit Card,Delivered
1054,2025-04-14,C401,Xavier Jones,atkinsonkayla@example.com,Lawsontown,Tennessee,P101,iPhone 15,Electronics,80000,1,Debit Card,Delivered
1336,2025-07-20,C107,Carlos Reyes,ariellin@example.org,Ronaldside,Kentucky,P102,Samsung TV,Electronics,60000,5,Debit Card,Returned
1583,2025-06-18,C225,Charles Nelson,lopezmolly@example.org,New Davidbury,Rhode Island,P101,iPhone 15,Electronics,80000,5,Credit Card,Returned
1355,2025-03-28,C468,David Richmond,petersoncarlos@example.com,Lake Benjaminside,Maryland,P102,Samsung TV,Electronics,60000,1,Credit Card,Returned
1327,2025-10-27,C294,John Chambers,thomas23@example.org,New Anthony,Pennsylvania,P102,Samsung TV,Electronics,60000,1,Credit Card,Returned
2017,2025-10-17,C159,Matthew Brown,ewilson@example.com,South Alexander,North Dakota,P101,iPhone 15,Electronics,80000,3,COD,Delivered
1808,2025-11-16,C334,Grace Martinez,kelly03@example.org,West Jim,Idaho,P105,Dining Table,Furniture,20000,3,Net Banking,Returned
1556,2025-05-21,C244,Keith Lee,david48@example.com,Lake Michaelside,North Dakota,P103,Nike Shoes,Fashion,5000,4,Debit Card,Returned
1381,2025-09-26,C128,Jamie Mccann,rebecca68@example.net,Lesterborough,Illinois,P105,Dining Table,Furniture,20000,1,Net Banking,Returned
2494,2025-11-20,C407,Theresa Petersen,chrisfisher@example.org,Jennifershire,Alabama,P104,Levi's Jeans,Fashion,3000,2,COD,Returned
2763,2025-05-20,C452,Jacob Torres,nunezmark@example.com,Barrettstad,Michigan,P105,Dining Table,Furniture,20000,4,Credit Card,Returned
1126,2025-08-04,C472,Kimberly Young,iyoung@example.net,Brianland,Delaware,P105,Dining Table,Furniture,20000,2,COD,Cancelled
1799,2025-09-03,C196,Laurie Mann,stephen31@example.net,Justinborough,Washington,P104,Levi's Jeans,Fashion,3000,2,COD,Delivered
1403,2025-03-15,C412,Kayla Herrera,petersdavid@example.com,Leetown,Connecticut,P101,iPhone 15,Electronics,80000,5,UPI,Returned
2392,2025-05-26,C278,Brandon Avila,ashley93@example.org,West Derek,California,P102,Samsung TV,Electronics,60000,4,COD,Cancelled
2278,2025-07-11,C354,Tommy Jones,melaniecooper@example.com,Port April,Michigan,P106,Office Chair,Furniture,7000,1,UPI,Cancelled
2822,2026-01-24,C164,Maurice Kemp,dakotamanning@example.org,Michaelborough,Idaho,P101,iPhone 15,Electronics,80000,3,Credit Card,Returned
1342,2025-12-05,C213,Anthony Allen,elliszoe@example.com,Jeffreyburgh,Missouri,P105,Dining Table,Furniture,20000,3,Debit Card,Delivered
2615,2026-02-28,C163,Lucas Vaughn,wcontreras@example.net,New Scott,Iowa,P105,Dining Table,Furniture,20000,3,Debit Card,Cancelled
1720,2026-01-27,C176,Megan Johnston,tinaholland@example.org,Lisatown,Kentucky,P104,Levi's Jeans,Fashion,3000,4,Net Banking,Delivered
1586,2025-07-28,C128,Kevin Rodriguez,michael95@example.org,Kaufmanfurt,Alaska,P103,Nike Shoes,Fashion,5000,3,Net Banking,Delivered
2879,2026-02-04,C271,Edgar Rhodes,johnlittle@example.com,Bensonport,Montana,P106,Office Chair,Furniture,7000,4,UPI,Cancelled
1836,2025-12-22,C274,Edwin Nguyen,thomasbryant@example.com,Morrisville,Wisconsin,P105,Dining Table,Furniture,20000,5,COD,Returned
2547,2025-12-08,C383,Angela Barton,carlospowell@example.org,Tracymouth,Colorado,P106,Office Chair,Furniture,7000,1,Net Banking,Delivered
1485,2025-03-27,C319,Courtney Baker,freemanjennifer@example.net,East Johnstad,California,P101,iPhone 15,Electronics,80000,2,Debit Card,Cancelled
2294,2025-05-09,C470,Theodore Bishop,alyssa86@example.com,Port Scott,Oklahoma,P102,Samsung TV,Electronics,60000,3,UPI,Delivered
2961,2025-11-04,C123,Perry Howell,thompsonlisa@example.org,Samanthahaven,Virginia,P101,iPhone 15,Electronics,80000,3,Net Banking,Cancelled
1805,2026-02-13,C368,John Clark,richardmorris@example.com,North Rogershire,North Carolina,P106,Office Chair,Furniture,7000,3,UPI,Delivered
1433,2025-11-16,C426,Mary Arnold,npatel@example.org,New Jillburgh,Oregon,P103,Nike Shoes,Fashion,5000,3,Debit Card,Returned
1183,2025-05-07,C108,Melvin Rice,tuckerjesse@example.net,North Kelli,West Virginia,P101,iPhone 15,Electronics,80000,5,Net Banking,Returned
1296,2025-08-13,C312,Edward Mcneil,richard25@example.com,New Lynn,West Virginia,P106,Office Chair,Furniture,7000,1,Net Banking,Returned
2766,2026-01-14,C464,Sarah Hodge,scottferguson@example.com,New Allisonland,Maine,P105,Dining Table,Furniture,20000,3,UPI,Delivered
2182,2025-12-27,C165,Lisa Wells,vchang@example.net,Hudsonbury,Indiana,P103,Nike Shoes,Fashion,5000,5,Credit Card,Returned
1178,2026-01-21,C120,Cindy Torres,brian14@example.net,Lake Devonstad,Utah,P101,iPhone 15,Electronics,80000,3,UPI,Returned
1850,2025-10-07,C265,Judy Alexander,barryjulie@example.com,Martinezburgh,Colorado,P106,Office Chair,Furniture,7000,5,Debit Card,Delivered
1979,2025-10-13,C214,David Bowers,wstephens@example.org,Mcdonaldborough,Kansas,P103,Nike Shoes,Fashion,5000,2,COD,Delivered
1224,2025-07-15,C294,Austin Wood,smithmichael@example.net,Dustinton,Nebraska,P104,Levi's Jeans,Fashion,3000,5,Net Banking,Cancelled
1880,2025-10-10,C136,Haley Garcia,prestonjennifer@example.net,South Mark,Delaware,P104,Levi's Jeans,Fashion,3000,3,COD,Returned
2923,2025-08-14,C279,Rebecca Collier,scottcain@example.com,Port Pamelaborough,Maine,P102,Samsung TV,Electronics,60000,2,UPI,Cancelled
2414,2025-04-10,C393,Rhonda Thompson,wesley94@example.com,Martinezshire,Oregon,P103,Nike Shoes,Fashion,5000,2,Debit Card,Cancelled
1369,2025-08-24,C290,Curtis Thompson,derekmathews@example.com,Henrymouth,Ohio,P103,Nike Shoes,Fashion,5000,2,Credit Card,Delivered
1046,2025-10-01,C341,Veronica Anderson,lcarter@example.org,Longfurt,Mississippi,P104,Levi's Jeans,Fashion,3000,4,Debit Card,Cancelled
1629,2026-01-26,C390,Matthew Rodriguez,thomasblair@example.org,West Ernest,Kansas,P101,iPhone 15,Electronics,80000,1,Net Banking,Returned
1546,2026-01-30,C108,Lori Bennett,staciechurch@example.org,Brianberg,Pennsylvania,P105,Dining Table,Furniture,20000,3,COD,Cancelled
1334,2025-10-13,C103,David Perez,joyce36@example.com,South Susan,Washington,P103,Nike Shoes,Fashion,5000,2,UPI,Returned
2644,2025-03-09,C334,Stephanie Bradford,jason72@example.org,Garciaville,Vermont,P106,Office Chair,Furniture,7000,5,Net Banking,Delivered
2091,2025-09-06,C252,Regina Newman,amorgan@example.net,Brownland,Georgia,P106,Office Chair,Furniture,7000,5,UPI,Returned
2866,2026-01-31,C487,Tina Jones,robert81@example.net,Wheelerbury,Vermont,P102,Samsung TV,Electronics,60000,5,Net Banking,Returned
2870,2025-03-03,C156,Rachel Stephenson,steven30@example.com,East Raymondtown,Hawaii,P103,Nike Shoes,Fashion,5000,4,UPI,Returned
1311,2025-10-29,C189,Kathryn Nelson,averydonna@example.org,East Stevenshire,Missouri,P102,Samsung TV,Electronics,60000,3,COD,Delivered
2149,2025-12-12,C143,James Jones,isaacperry@example.net,Port Randallside,Colorado,P101,iPhone 15,Electronics,80000,5,UPI,Cancelled
2483,2025-04-24,C172,Mallory Rivera,kimtroy@example.com,Kington,Delaware,P101,iPhone 15,Electronics,80000,5,COD,Returned
2846,2025-12-03,C305,Jerry Mendoza,sandraking@example.com,New Michaelfurt,Louisiana,P103,Nike Shoes,Fashion,5000,4,Debit Card,Returned
2284,2025-07-27,C353,Joe Rivera,randyjohnson@example.org,Hallbury,Hawaii,P103,Nike Shoes,Fashion,5000,3,Credit Card,Returned
2244,2026-02-11,C218,Michelle Hernandez,michaeltravis@example.net,Amandaberg,Connecticut,P101,iPhone 15,Electronics,80000,5,Credit Card,Cancelled
1656,2025-05-04,C153,John Vincent,baldwinjohn@example.net,Tracybury,Colorado,P106,Office Chair,Furniture,7000,4,COD,Returned
1458,2025-12-17,C214,David Johnson,changbrian@example.org,Lauriehaven,Connecticut,P105,Dining Table,Furniture,20000,2,Debit Card,Delivered
2681,2026-02-06,C195,Wendy Smith,freemanjoanna@example.org,Erinmouth,Vermont,P103,Nike Shoes,Fashion,5000,2,Credit Card,Cancelled
2630,2025-06-14,C481,Sandra Tucker,daltonlindsay@example.com,Taylorfort,Virginia,P102,Samsung TV,Electronics,60000,4,Debit Card,Cancelled
2141,2025-11-15,C341,Joseph Cook,scottvalentine@example.com,Amandaview,Washington,P102,Samsung TV,Electronics,60000,1,COD,Delivered
1918,2025-03-02,C329,Michael Martinez,bakerjeremy@example.org,Kevintown,North Dakota,P105,Dining Table,Furniture,20000,3,COD,Delivered
1125,2025-12-17,C345,Richard Sexton,ewinganthony@example.net,Jonesshire,Idaho,P106,Office Chair,Furniture,7000,1,Credit Card,Delivered
1901,2025-07-17,C335,Jason Garza,stacey36@example.net,East Carloston,Mississippi,P104,Levi's Jeans,Fashion,3000,2,COD,Delivered
2042,2025-04-15,C299,Cameron Reed,pmejia@example.net,West Daniel,Indiana,P102,Samsung TV,Electronics,60000,5,Credit Card,Delivered
2897,2025-06-04,C108,Lisa Taylor,lanematthew@example.net,Reynoldsburgh,Mississippi,P103,Nike Shoes,Fashion,5000,3,COD,Returned
2209,2025-03-16,C236,Karen Sanford,smichael@example.org,Karenstad,New Mexico,P101,iPhone 15,Electronics,80000,1,Debit Card,Delivered
2484,2025-05-15,C274,Shari Miranda,eric78@example.org,North Joshua,Michigan,P105,Dining Table,Furniture,20000,2,COD,Returned
1770,2025-10-30,C408,Sophia Bell PhD,anthonynewman@example.com,Paulhaven,Virginia,P104,Levi's Jeans,Fashion,3000,5,UPI,Returned
1129,2025-11-09,C381,Bernard Bray,annette67@example.com,New Stephanie,Vermont,P106,Office Chair,Furniture,7000,1,COD,Cancelled
2316,2025-10-10,C307,Aaron Norman,maciasdaniel@example.org,Timothyport,Delaware,P105,Dining Table,Furniture,20000,3,Net Banking,Delivered
1668,2025-08-24,C378,Jimmy Miller,sandovaljustin@example.org,Moralesborough,New Hampshire,P101,iPhone 15,Electronics,80000,4,UPI,Delivered
2574,2025-09-13,C248,Patricia Jackson,richard83@example.org,Suzanneburgh,Vermont,P105,Dining Table,Furniture,20000,4,Net Banking,Cancelled
1415,2025-03-19,C119,Veronica Atkins,glopez@example.com,New Thomasland,Idaho,P106,Office Chair,Furniture,7000,3,Credit Card,Delivered
1660,2026-02-05,C372,Christian Robinson,dcline@example.com,Carolynshire,West Virginia,P101,iPhone 15,Electronics,80000,2,Net Banking,Cancelled
2053,2025-03-26,C353,Melissa Hayes,gharris@example.net,West Cameron,Mississippi,P101,iPhone 15,Electronics,80000,2,Credit Card,Returned
1147,2025-08-21,C369,Cassidy Mclaughlin,emily75@example.org,Paulchester,Wisconsin,P101,iPhone 15,Electronics,80000,2,UPI,Cancelled
2680,2025-11-05,C190,Kenneth Gutierrez,cpoole@example.net,Thomashaven,Utah,P102,Samsung TV,Electronics,60000,4,Net Banking,Returned
1528,2025-10-08,C353,William Marquez,xchoi@example.com,South Pattybury,Iowa,P101,iPhone 15,Electronics,80000,3,COD,Returned
2581,2025-12-26,C309,Garrett Marsh,durhamdillon@example.com,Stewartstad,Missouri,P105,Dining Table,Furniture,20000,1,COD,Returned
1061,2025-04-11,C453,Lisa Shaw,imarshall@example.net,South Jamesbury,Mississippi,P106,Office Chair,Furniture,7000,4,COD,Cancelled
1043,2025-06-27,C150,Yvonne Padilla,kyleevans@example.net,Davilafort,Michigan,P101,iPhone 15,Electronics,80000,1,UPI,Returned
1677,2026-02-14,C146,Jennifer Wolfe,smithdiana@example.net,Flynnmouth,Massachusetts,P106,Office Chair,Furniture,7000,5,UPI,Cancelled
1554,2026-02-02,C380,Alyssa Solis,brian95@example.com,South Julieshire,Iowa,P105,Dining Table,Furniture,20000,2,Debit Card,Returned
2662,2025-06-08,C379,Jack Davis,joseph39@example.org,East Leah,Missouri,P102,Samsung TV,Electronics,60000,2,Net Banking,Returned
1178,2025-09-01,C130,Beverly Young,wendywalter@example.com,Port Shane,Florida,P105,Dining Table,Furniture,20000,4,Net Banking,Cancelled
2288,2025-08-21,C163,Judith Woods,elizabethturner@example.com,Jimmouth,Montana,P103,Nike Shoes,Fashion,5000,2,Credit Card,Returned
2353,2025-04-12,C106,Joshua Long,xsmith@example.com,Lake Maria,Missouri,P102,Samsung TV,Electronics,60000,1,Net Banking,Cancelled
1847,2025-04-24,C329,Emily Lopez,kevin49@example.net,Port Scott,Maine,P103,Nike Shoes,Fashion,5000,5,Credit Card,Returned
1691,2025-12-03,C431,Joseph Hill,omorgan@example.com,Sullivanville,Nevada,P106,Office Chair,Furniture,7000,1,Debit Card,Returned
2686,2025-05-20,C213,Melissa Lopez,ryan98@example.com,Jenniferstad,Tennessee,P104,Levi's Jeans,Fashion,3000,1,UPI,Cancelled
2550,2025-03-29,C391,Michael Gomez,bradley63@example.com,West Ashleyview,Maryland,P102,Samsung TV,Electronics,60000,3,Credit Card,Returned
2904,2025-10-15,C478,Eric Ramirez,andrewwheeler@example.org,West Amandaville,Utah,P105,Dining Table,Furniture,20000,2,COD,Cancelled
1065,2025-09-04,C356,Stacy Bishop,zthompson@example.com,Riverafort,Arkansas,P104,Levi's Jeans,Fashion,3000,2,Net Banking,Returned
2896,2026-01-07,C490,Charles Weaver,rebecca59@example.com,Lake Cory,South Carolina,P101,iPhone 15,Electronics,80000,4,Debit Card,Delivered
1890,2025-07-25,C282,Natasha Gilmore,rstevens@example.net,Port Virginia,New Hampshire,P103,Nike Shoes,Fashion,5000,5,Credit Card,Delivered
1636,2026-02-16,C426,Michelle Richardson,brownjames@example.net,Pamelaside,Illinois,P103,Nike Shoes,Fashion,5000,4,Credit Card,Delivered
